t,lat,lon,alt,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10.0,35.7255139,51.27594192,1370.0,6.915489123571107e-05,-2.28338043939399e-05,0.0,1.705322352513864e-12,1.1368618720031092e-12,0.0,345.0,70,255,0,0
10.05,35.725517357744565,51.27594077830978,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,2.842269605438097e-13,5.684309360015627e-13,0.0,344.99119565217393,70,255,0,0
10.100000000000001,35.72552081548913,51.27593963661957,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.9823913043478,70,255,0,0
10.150000000000002,35.725524273233695,51.27593849492935,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,5.684341886080801e-13,0.0,0.0,344.97358695652173,70,255,0,0
10.200000000000003,35.725527730978264,51.27593735323913,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,2.2737367544323206e-12,0.0,344.96478260869566,70,255,0,0
10.250000000000004,35.725531188722826,51.27593621154892,1370.0,6.915489132097719e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.9559782608696,70,255,0,0
10.300000000000004,35.725534646467395,51.2759350698587,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.94717391304346,70,255,0,0
10.350000000000005,35.72553810421196,51.27593392816848,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.9383695652174,70,255,0,0
10.400000000000006,35.725541561956526,51.275932786478265,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.9295652173913,70,255,0,0
10.450000000000006,35.72554501970109,51.275931644788045,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.92076086956524,70,255,0,0
10.500000000000007,35.725548477445656,51.275930503097825,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.9119565217391,70,255,0,0
10.550000000000008,35.72555193519022,51.27592936140761,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.90315217391304,70,255,0,0
10.600000000000009,35.72555539293479,51.27592821971739,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.89434782608697,70,255,0,0
10.65000000000001,35.72555885067935,51.27592707802717,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.88554347826084,70,255,0,0
10.70000000000001,35.72556230842392,51.27592593633696,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.87673913043477,70,255,0,0
10.75000000000001,35.72556576616848,51.27592479464674,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.8679347826087,70,255,0,0
10.800000000000011,35.72556922391305,51.27592365295652,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.8591304347826,70,255,0,0
10.850000000000012,35.72557268165761,51.27592251126631,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.8503260869565,70,255,0,0
10.900000000000013,35.72557613940218,51.27592136957609,1370.0,6.915489126413377e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.8415217391304,70,255,0,0
10.950000000000014,35.72557959714674,51.27592022788587,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,1.1368683772161603e-12,0.0,344.83271739130436,70,255,0,0
11.000000000000014,35.72558305489131,51.27591908619565,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.8239130434783,70,255,0,0
11.050000000000015,35.72558651263587,51.27591794450544,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.81510869565216,70,255,0,0
11.100000000000016,35.72558997038044,51.27591680281522,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.8063043478261,70,255,0,0
11.150000000000016,35.725593428125,51.275915661125,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.7975,70,255,0,0
11.200000000000017,35.72559688586957,51.275914519434785,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.7886956521739,70,255,0,0
11.250000000000018,35.72560034361413,51.275913377744565,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.7798913043478,70,255,0,0
11.300000000000018,35.7256038013587,51.275912236054346,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.77108695652174,70,255,0,0
11.35000000000002,35.72560725910326,51.27591109436413,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.76228260869567,70,255,0,0
11.40000000000002,35.72561071684783,51.27590995267391,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-1.1368683772161603e-12,1.1368683772161603e-12,0.0,344.75347826086954,70,255,0,0
11.45000000000002,35.725614174592394,51.275908810983694,1370.0,6.915489120729035e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.74467391304347,70,255,0,0
11.500000000000021,35.725617632336956,51.27590766929348,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,1.1368683772161603e-12,-2.2737367544323206e-12,0.0,344.7358695652174,70,255,0,0
11.550000000000022,35.725621090081525,51.27590652760326,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.7270652173913,70,255,0,0
11.600000000000023,35.72562454782609,51.27590538591304,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.7182608695652,70,255,0,0
11.650000000000023,35.725628005570655,51.27590424422283,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.7094565217391,70,255,0,0
11.700000000000024,35.72563146331522,51.27590310253261,1370.0,6.915489126413377e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.70065217391306,70,255,0,0
11.750000000000025,35.725634921059786,51.27590196084239,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,2.2737367544323206e-12,0.0,344.6918478260869,70,255,0,0
11.800000000000026,35.72563837880435,51.27590081915218,1370.0,6.915489132097719e-05,-2.283380422340997e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.68304347826086,70,255,0,0
11.850000000000026,35.72564183654892,51.27589967746196,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.6742391304348,70,255,0,0
11.900000000000027,35.72564529429348,51.27589853577174,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.6654347826087,70,255,0,0
11.950000000000028,35.72564875203805,51.275897394081525,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.6566304347826,70,255,0,0
12.000000000000028,35.72565220978261,51.275896252391306,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.6478260869565,70,255,0,0
12.05000000000003,35.72565566752718,51.275895110701086,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,1.1368683772161603e-12,0.0,344.63902173913044,70,255,0,0
12.10000000000003,35.72565912527174,51.27589396901087,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.63021739130437,70,255,0,0
12.15000000000003,35.72566258301631,51.275892827320654,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.62141304347824,70,255,0,0
12.200000000000031,35.72566604076087,51.275891685630434,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.61260869565217,70,255,0,0
12.250000000000032,35.72566949850544,51.27589054394022,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.6038043478261,70,255,0,0
12.300000000000033,35.72567295625,51.27588940225,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.59499999999997,70,255,0,0
12.350000000000033,35.72567641399457,51.27588826055978,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.5861956521739,70,255,0,0
12.400000000000034,35.72567987173913,51.27588711886957,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.5773913043478,70,255,0,0
12.450000000000035,35.7256833294837,51.27588597717935,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.56858695652176,70,255,0,0
12.500000000000036,35.72568678722826,51.27588483548913,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.5597826086956,70,255,0,0
12.550000000000036,35.72569024497283,51.27588369379892,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.55097826086956,70,255,0,0
12.600000000000037,35.72569370271739,51.2758825521087,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,1.1368683772161603e-12,0.0,344.5421739130435,70,255,0,0
12.650000000000038,35.72569716046196,51.27588141041848,1370.0,6.915489126413377e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.5333695652174,70,255,0,0
12.700000000000038,35.725700618206524,51.275880268728265,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-2.2737367544323206e-12,0.0,344.5245652173913,70,255,0,0
12.750000000000039,35.72570407595109,51.275879127038046,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.5157608695652,70,255,0,0
12.80000000000004,35.725707533695655,51.275877985347826,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.50695652173914,70,255,0,0
12.85000000000004,35.72571099144022,51.275876843657606,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-1.1368683772161603e-12,1.1368683772161603e-12,0.0,344.498152173913,70,255,0,0
12.900000000000041,35.725714449184785,51.275875701967394,1370.0,6.915489120729035e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.48934782608694,70,255,0,0
12.950000000000042,35.72571790692935,51.275874560277174,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,1.1368683772161603e-12,1.1368683772161603e-12,0.0,344.48054347826087,70,255,0,0
13.000000000000043,35.725721364673916,51.275873418586954,1370.0,6.915489132097719e-05,-2.283380422340997e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.4717391304348,70,255,0,0
13.050000000000043,35.72572482241848,51.27587227689674,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,-2.2737367544323206e-12,0.0,344.46293478260867,70,255,0,0
13.100000000000044,35.72572828016305,51.27587113520652,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,5.684341886080801e-13,0.0,0.0,344.4541304347826,70,255,0,0
13.150000000000045,35.72573173790761,51.2758699935163,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,1.1368683772161603e-12,0.0,344.4453260869565,70,255,0,0
13.200000000000045,35.72573519565218,51.27586885182609,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.43652173913046,70,255,0,0
13.250000000000046,35.72573865339674,51.27586771013587,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,5.684341886080801e-13,0.0,0.0,344.4277173913043,70,255,0,0
13.300000000000047,35.72574211114131,51.27586656844565,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,2.2737367544323206e-12,0.0,344.41891304347826,70,255,0,0
13.350000000000048,35.72574556888587,51.27586542675544,1370.0,6.915489132097719e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.4101086956522,70,255,0,0
13.400000000000048,35.72574902663044,51.27586428506522,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.40130434782606,70,255,0,0
13.450000000000049,35.725752484375,51.275863143375,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.3925,70,255,0,0
13.50000000000005,35.72575594211957,51.275862001684786,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.3836956521739,70,255,0,0
13.55000000000005,35.72575939986413,51.275860859994566,1370.0,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.37489130434784,70,255,0,0
13.600000000000051,35.7257628576087,51.275859718304346,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.3660869565217,70,255,0,0
13.650000000000052,35.72576631535326,51.275858576614134,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.35728260869564,70,255,0,0
13.700000000000053,35.72576977309783,51.275857434923914,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.34847826086957,70,255,0,0
13.750000000000053,35.72577323084239,51.275856293233694,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.33967391304344,70,255,0,0
13.800000000000054,35.72577668858696,51.27585515154348,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.33086956521737,70,255,0,0
13.850000000000055,35.72578014633152,51.27585400985326,1370.0,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.3220652173913,70,255,0,0
13.900000000000055,35.72578360407609,51.27585286816304,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.3132608695652,70,255,0,0
13.950000000000056,35.725787061820654,51.27585172647283,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.3044565217391,70,255,0,0
14.000000000000057,35.72579051956522,51.27585058478261,1370.0,6.915489126413377e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.295652173913,70,255,0,0
14.050000000000058,35.725793977309785,51.27584944309239,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,1.1368683772161603e-12,0.0,344.28684782608696,70,255,0,0
14.100000000000058,35.72579743505435,51.27584830140218,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.2780434782609,70,255,0,0
14.150000000000059,35.725800892798915,51.27584715971196,1370.0,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.26923913043476,70,255,0,0
14.20000000000006,35.725804350543484,51.27584601802174,1370.0,6.915489132097719e-05,-2.283380422340997e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.2604347826087,70,255,0,0
