t,lat,lon,alt,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
10.0,35.72544131530732,51.27590856271033,1370.001833224669,6.915489123571107e-05,-2.28338043939399e-05,0.0,1.705322352513864e-12,1.1368618720031092e-12,0.0,345.0,70.0,0.0,255.0,0.0
10.05,35.72544476887272,51.27590743469843,1370.0018330728635,6.915489132097719e-05,-2.2833804337096808e-05,0.0,2.842269605438097e-13,5.684309360015627e-13,0.0,344.99119565217393,70.0,0.0,255.0,0.0
10.100000000000001,35.725448222439816,51.27590630668733,1370.001832923852,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,-1.1368683772161603e-12,0.0,344.9823913043478,70.0,0.0,255.0,0.0
10.150000000000002,35.72545167600863,51.275905178677014,1370.0018327720463,6.915489132097719e-05,-2.2833804450783646e-05,0.0,5.684341886080801e-13,0.0,0.0,344.97358695652173,70.0,0.0,255.0,0.0
10.200000000000003,35.725455129579174,51.275904050667485,1370.0018326174468,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,2.2737367544323206e-12,0.0,344.96478260869566,70.0,0.0,255.0,0.0
10.250000000000004,35.725458583151415,51.27590292265875,1370.0018324693665,6.915489132097719e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.9559782608696,70.0,0.0,255.0,0.0
10.300000000000004,35.72546203672537,51.2759017946508,1370.001832317561,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.94717391304346,70.0,0.0,255.0,0.0
10.350000000000005,35.72546549030104,51.27590066664362,1370.0018321657553,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.9383695652174,70.0,0.0,255.0,0.0
10.400000000000006,35.72546894387843,51.27589953863725,1370.0018320139498,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.9295652173913,70.0,0.0,255.0,0.0
10.450000000000006,35.72547239745753,51.27589841063165,1370.0018318612128,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.92076086956524,70.0,0.0,255.0,0.0
10.500000000000007,35.72547585103836,51.27589728262685,1370.0018317103386,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.9119565217391,70.0,0.0,255.0,0.0
10.550000000000008,35.7254793046209,51.27589615462283,1370.0018315576017,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.90315217391304,70.0,0.0,255.0,0.0
10.600000000000009,35.72548275820514,51.275895026619594,1370.001831405796,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.89434782608697,70.0,0.0,255.0,0.0
10.65000000000001,35.725486211791114,51.275893898617134,1370.0018312521279,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.88554347826084,70.0,0.0,255.0,0.0
10.70000000000001,35.72548966537879,51.27589277061548,1370.0018311003223,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.87673913043477,70.0,0.0,255.0,0.0
10.75000000000001,35.72549311896818,51.275891642614596,1370.0018309475854,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.8679347826087,70.0,0.0,255.0,0.0
10.800000000000011,35.7254965725593,51.275890514614495,1370.0018307939172,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.8591304347826,70.0,0.0,255.0,0.0
10.850000000000012,35.72550002615213,51.27588938661519,1370.0018306411803,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.8503260869565,70.0,0.0,255.0,0.0
10.900000000000013,35.72550347974667,51.275888258616654,1370.001830487512,6.915489126413377e-05,-2.2833804450783646e-05,0.0,0.0,0.0,0.0,344.8415217391304,70.0,0.0,255.0,0.0
10.950000000000014,35.725506933342935,51.275887130618905,1370.0018303329125,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,1.1368683772161603e-12,0.0,344.83271739130436,70.0,0.0,255.0,0.0
11.000000000000014,35.72551038694091,51.275886002621945,1370.001830181107,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.8239130434783,70.0,0.0,255.0,0.0
11.050000000000015,35.7255138405406,51.27588487462577,1370.0018300265074,6.915489132097719e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.81510869565216,70.0,0.0,255.0,0.0
11.100000000000016,35.72551729414201,51.27588374663036,1370.0018298719078,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.8063043478261,70.0,0.0,255.0,0.0
11.150000000000016,35.725520747745136,51.27588261863574,1370.0018297173083,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,0.0,0.0,344.7975,70.0,0.0,255.0,0.0
11.200000000000017,35.72552420134997,51.27588149064192,1370.0018295645714,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,-1.1368683772161603e-12,0.0,344.7886956521739,70.0,0.0,255.0,0.0
11.250000000000018,35.72552765495653,51.275880362648856,1370.0018294099718,6.915489132097719e-05,-2.2833804450783646e-05,0.0,-5.684341886080801e-13,0.0,0.0,344.7798913043478,70.0,0.0,255.0,0.0
11.300000000000018,35.7255311085648,51.275879234656585,1370.001829254441,6.915489126413377e-05,-2.2833804337096808e-05,0.0,0.0,1.1368683772161603e-12,0.0,344.77108695652174,70.0,0.0,255.0,0.0
11.35000000000002,35.72553456217479,51.275878106665104,1370.001829101704,6.915489132097719e-05,-2.2833804337096808e-05,0.0,5.684341886080801e-13,0.0,0.0,344.76228260869567,70.0,0.0,255.0,0.0
11.40000000000002,35.7255380157865,51.27587697867438,1370.0018289471045,6.915489132097719e-05,-2.2833804337096808e-05,0.0,-1.1368683772161603e-12,1.1368683772161603e-12,0.0,344.75347826086954,70.0,0.0,255.0,0.0
11.45000000000002,35.72554146939993,51.27587585068445,1370.0018287906423,6.915489120729035e-05,-2.283380422340997e-05,0.0,0.0,0.0,0.0,344.74467391304347,70.0,0.0,255.0,0.0
